0.5949537754058838    1681299484.050626
50.0    18000.0
alphaList_a     alphaList_n    E_a         E_n         v_a         v_n 
1.0    1.0   2.7441983560309104    2.9357344662909197    0.4345208963238063    0.23577091187921972
0.9125005409619866    0.9566716133962416   2.788023382538443    2.978553529770782    11.813558561536379    0.1587587093833136
0.8862411993105815    0.920967234655484   3.0571974064886467    3.015786919209264    0.214275734955363    0.1388304297969878
0.8458861519968063    0.8822684605103214   3.0060468058203114    2.805140153998725    0.22691283042999366    0.15704480860010062
0.7964137036588659    0.8238503050453365   2.852568332473209    2.7720877254895577    0.18469834756358416    0.10471991882211462
0.7365247425625979    0.7759874844810107   2.6690247723849105    2.700879115015156    0.6220946771563165    0.05981392326548818
0.6865133152078459    0.7458759768983997   2.718249450366633    2.6121243733177764    0.11453166208476162    0.04474927267272566
0.6520574161667566    0.718849091998842   2.945173358231794    2.5906515864703348    381.4103002742048    0.04680343121286157
1.3446927997648044    0.6868407061722325   3.8883430930411556    2.533232740927422    0.8790817889100655    0.028346336198785238
1.2912982303923604    0.6632706615454981   3.3787632128464913    2.5462340489371296    38.03102025527056    0.023277691115128007
1.1943952749362297    0.6438175019938163   3.443212735422227    2.5392152527681318    0.5819031177407634    0.023957839032124895
1.1225873580799537    0.6251525492998058   3.3106138988840774    2.507333972336436    0.42500989961630964    0.02170562928826314
1.0754379893291055    0.5968809617949392   3.2792351847261227    2.5265488098570184    0.3445782306061105    0.0076620955666246715
1.023350681115364    0.5859381578924806   2.8907421574717307    2.469013894499221    0.5178868531986076    0.013729593979030064
0.9449948888865949    0.5648209027425521   2.915130624474828    2.4628652143632155    0.5116418876780493    0.0057671729181798526
0.8508605380307008    0.5505951213261296   2.974656928507673    2.47284200022935    0.20474748929864894    0.0027196763628793974
0.8108502254567623    0.5425978713671776   2.788342698643601    2.4661369004788853    0.19736062172805457    0.0032483331702293228
0.7544686367493921    0.5320699855231102   2.646335967647644    2.476380655545236    0.6471715333257269    0.0019361402662774196
0.6915285607936981    0.5230377511751073   2.6538374538283165    2.4603163103616708    0.2774109304409036    0.0011024761452214094
0.6214848478164211    0.5153264681639794   2.6184064140491206    2.472861423061681    0.11273681242795064    0.0005350875424579016
0.5902474652732945    0.5104303136467014   2.5752264736303476    2.4678551509040916    0.049487572768158294    0.0002799305757577031
0.5636019847811706    0.5076314245505814   2.5609265969721053    2.46494299442062    0.05224905536438573    0.00023146945988461454
0.5417561465710158    0.5048428701406252   2.5475997619443853    2.4714401327168165    0.0360164735088242    0.00021915196774902057
0.5275533401108454    0.5009865415399202   2.5006650064193563    2.467961912940703    2.4074663026582623    0.0001847343993039985
0.5365610999548039    0.4977235227536313   2.5634587180843234    2.467308530836708    0.07950236043556203    9.893357445101003e-05
0.5008023392353576    0.49617409870208506   2.5438358837805284    2.468455634520202    0.02399998100801959    0.0001046706741032466
0.48865971832905336    0.49414044801919355   2.561916158911072    2.467993595530299    0.04690601200032951    6.620097584075779e-05
0.4772654865537611    0.4934823775826701   2.5247570548826133    2.4670183990328725    0.3032668901439335    7.612102331222559e-05
0.47623914973266257    0.4928451449493907   2.5357005728537807    2.4692312607363074    0.09317242893987299    6.198927042522229e-05
0.45584651288577055    0.4924329298850325   2.558335752753828    2.4644280923633306    0.03481988928157609    8.698091500125571e-05
0.4464956439875778    0.49198836687060854   2.5553641902768103    2.4691630444362564    0.04246700367791423    9.776557998009139e-05
0.44549366013187786    0.491184375088179   2.5418615372370503    2.4690022314537776    0.029957200642726    0.00011209128556455283
0.44463444156998344    0.49059370906529803   2.600541492859002    2.4651310063278267    0.09673834670240389    0.0001949945883383819
0.4695966645454022    0.49144869451820555   2.5389306641170366    2.4688511026029825    0.03446606022497445    9.622290435729042e-05
0.46062835913828065    0.4910831224505902   2.5471901161842947    2.470030218034669    0.029261591896978523    0.00011162340253623171
0.4578316561161225    0.49134812143176704   2.5459793189926474    2.469112914774675    0.03161838830677688    9.500124087669093e-05
0.4529866115388563    0.0   2.5505570972555813    0.0    0.1066704118401125    0.0
0.46145191632870686    0.0   2.5709766584911864    0.0    0.0335263001137589    0.0
0.45149335587610845    0.0   2.5745974464412362    0.0    0.0341318756589315    0.0
0.4431860008648934    0.0   2.5466966999477214    0.0    0.01909746283539171    0.0
0.4463600390913834    0.0   2.5064275205066737    0.0    0.9063801813129286    0.0
0.46911728538721903    0.0   2.5337076881349776    0.0    0.032470031240285024    0.0
0.46070070325224516    0.0   2.563690490076622    0.0    0.055682841969386665    0.0
0.44992323385644234    0.0   2.567174455017713    0.0    0.04161879260548851    0.0
0.44337524722599375    0.0   2.5508640065819157    0.0    0.027175236159848737    0.0
0.43781230778676217    0.0   2.5506775319082666    0.0    0.04197734870016667    0.0
0.4416786449012855    0.0   2.5732132480820753    0.0    0.06195283302051191    0.0
0.42420130382503995    0.0   2.5987813912904465    0.0    0.044375356386163745    0.0
0.42043283958568634    0.0   2.5572650728964477    0.0    0.02999964843252023    0.0
0.42158052777452265    0.0   2.521259610129688    0.0    0.14704401698214475    0.0
