0.7905120849609375    1681302019.738676
34000.0    48000.0
alphaList_a     alphaList_n    E_a         E_n         v_a         v_n 
1.0    1.0   3.144774354391958    3.0336744885837446    0.4374395793054138    0.4956215279936238
0.9685998302002268    0.9639906835186812   3.0477645326907545    2.9791720432459083    0.39665149147977985    0.22449732900146913
0.9431004849401875    0.9470953307642016   3.1603002255888106    3.0289477445813624    0.4804621356837142    0.17916142026709814
0.9093660578634227    0.9304664198939884   2.852965042854671    2.9044161449679557    0.37375421108043305    0.27343433073958145
0.8860672966559351    0.9045129447913811   2.9402461225326113    2.7918906586149315    0.3220776012161721    0.2044808274462424
0.8593577605948258    0.8828854190683277   2.9956241272954798    2.7518101279908147    0.3542715364177873    0.21116704483782023
0.8275896201329724    0.8623987587053377   2.7344289783667506    2.737651748231519    0.26836706202246585    0.19327822047952115
0.8021777766181315    0.8380578240516224   2.7532551519883297    2.838599213723407    0.2642280306375877    0.1611501843747405
0.7786905841279448    0.8146872641577425   2.8471996721560133    2.736565140891238    1.3466768159333924    0.14935286638665968
0.759930111417621    0.7890876426572591   2.6563772009969933    2.6304433973680377    0.2982578672185525    0.12173970733544248
0.7226738781088721    0.7698693346603442   2.664763334448514    2.653060772744132    0.21007931294778093    0.08099314468481111
0.6991106259250823    0.7578891174451695   2.6264396657459788    2.678695823090518    0.19644469958314037    0.09893125782979784
0.6685158569203816    0.7446203281990275   2.6589911658926617    2.6088978161640948    0.12965519034662076    0.0891897256551708
0.6503681160649102    0.7280898315943226   2.5792714018405483    2.526046834852954    0.09381759396528988    0.135748332747327
0.6235574093428682    0.6926533601010958   2.5843290864826978    2.606409661765296    0.09580821054091349    0.06131117282253484
0.6101681872764847    0.6727099812156342   2.5980960853095794    2.5971425060313296    0.16021120319425552    0.034792300844464386
0.5910780791070891    0.6600012283456684   2.544362806234332    2.5584813261956993    1.6641669244116155    0.03341492649562028
0.579487677472177    0.6442113708642986   2.5236599495142245    2.5405322459837407    0.06304754009961755    0.04459546840283579
0.5644915034833683    0.6239452005821028   2.5251566348377366    2.51702363264058    0.10266672338905458    0.029106606455885142
0.5486077569681878    0.6076379228363138   2.4768690786605614    2.5370194528203593    0.2414571006030224    0.014795290882175571
0.5309711632871078    0.6005937863363737   2.5293137874622866    2.474848523291559    0.08244518603846984    0.02302632161882201
0.5209303027756342    0.5881832630734753   2.5040621426554246    2.5161138501975127    0.060521416036996456    0.01174587129730309
0.5141166708217868    0.5799426357192825   2.472258064183755    2.4547676114637995    0.17907685346206392    0.012827814148038463
0.506290461521264    0.5729640757303851   2.5021738551931056    2.456673181526015    0.07887118270916105    0.010511257429896226
0.4996874537077614    0.5667683618618843   2.512519930706236    2.4678898623878456    0.05655524970856085    0.008424381839926554
0.4862547220175528    0.5569951917770823   2.4814253816197    2.470830598588005    0.030267851416432734    0.008580914163968778
0.48340137765761765    0.5478409023080243   2.4749009177356194    2.4435080325731655    0.05610805995933532    0.005428997356830223
0.47965970479114844    0.5402808197324535   2.482304124617017    2.43667559463786    0.03128904800138432    0.003545152318203293
0.4753289471243143    0.5340620794892477   2.4877888338138554    2.447654968677914    0.02534942291431097    0.0031799803861760623
0.4728442792330621    0.5280383244402695   2.4926934722996505    2.4474435854997614    0.06255239020454706    0.002186851990716221
0.4668256724886191    0.5223431427378996   2.4764281918108684    2.4377602086901917    0.09052656141182691    0.002117910580537341
0.4592234344525972    0.5166833801833087   2.474528645584204    2.4400005698579466    0.039665593270110655    0.0010990278799321018
0.4578018000076283    0.5123990732711755   2.480205241973155    2.4403344855168734    0.04872605128363361    0.0005994592781295438
0.45544907418370334    0.5098148110592627   2.5093803583442    2.444494868780195    0.04603613117184313    0.0004195765810486307
0.0    0.5071584602503131   0.0    2.441948652613045    0.0    0.00021276087595811788
0.0    0.5056919874992338   0.0    2.4436903182971363    0.0    0.0002219271146861601
0.0    0.5037927050379805   0.0    2.442282593325205    0.0    0.00016056369259853653
0.0    0.5023900730501533   0.0    2.444101464728805    0.0    0.0003672656191069379
0.0    0.5016433336609732   0.0    2.439911506455546    0.0    5.7194747443034544e-05
0.0    0.5010712140372686   0.0    2.444361442995675    0.0    6.787192042523316e-05
0.0    0.5003333678923207   0.0    2.4403843562355423    0.0    7.485101275062078e-05
0.0    0.49967514198442436   0.0    2.4387840686440416    0.0    4.2292128195065004e-05
0.0    0.49907273582053385   0.0    2.442878382652664    0.0    5.802654109654526e-05
0.0    0.4983615249733841   0.0    2.440331472343894    0.0    0.00010905774718406036
0.0    0.49768385786609975   0.0    2.4393362869721336    0.0    5.248042692951316e-05
0.0    0.49732366032944547   0.0    2.441935466190635    0.0    7.008903059357863e-05
0.0    0.4968319298996801   0.0    2.440079372180661    0.0    4.8245859839646243e-05
0.0    0.49647308592062095   0.0    2.439308072049039    0.0    4.851548383033588e-05
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
