0.6032488346099854    1681298160.8779387
20800.0    18400.0
alphaList_a     alphaList_n    E_a         E_n         v_a         v_n 
1.0    1.0   3.364651712941381    3.111105815705703    1.6197522469409975    1.875464295990998
0.9850491818694943    0.987474965537077   3.17777015287483    3.0871686072060833    1.866102874406188    1.78648744925877
0.9676832673730892    0.9612449347147656   2.9957730622275394    3.05843613056302    2.3742719914319483    2.0013580471978134
0.9382723904645969    0.9460788595200698   3.163749075548742    2.8115104412515644    1.7203809489114388    4.093468510390473
0.9203656449133579    0.9204798293533325   3.0275041665960623    2.8029191395686093    1.8416129436889754    1.8915480945390089
0.8998539531817615    0.9032432354608709   2.650966277474199    2.6086140684437553    2.9664939958304313    2.8199566524944295
0.8598796118634375    0.8744373773665357   2.911939879758917    3.092982795098861    1.2627374760730152    0.992885005949212
0.8343293824483892    0.8545766709126958   2.5219996532100013    2.9229304969646916    2.059844087290611    0.9483211264348181
0.8126686677454369    0.8358244627536018   2.6046725585546837    2.987966754821976    1.52747887853638    0.8795870596957247
0.7868062986457197    0.8187887018054966   2.631025386249898    2.4634957121976204    1.2493932907386807    1.828358565681568
0.7596578950067127    0.7781228975626194   2.5897608390824467    2.585194371174843    0.798887335367346    0.7599947899185127
0.7425519654121691    0.7608426799825424   2.6524782209841478    2.6879069177478407    0.6250975416546325    0.9171311278937466
0.7288557755555928    0.741292194395081   2.7073115179405955    2.7598077714419422    0.4768125951240192    0.48338999830365026
0.7093770984879351    0.7283202960428287   2.4463501932193874    2.5250014675087598    0.6703437626104787    0.7266275681455179
0.6883061417564516    0.7048548995030467   2.6611393774969354    2.34993229671212    0.38898704391035555    0.9500353390952867
0.6763395528640382    0.6677633924289547   2.5827230159077317    2.5451090926775994    0.6292916272038847    0.45492795498062133
0.6589257837214705    0.6529860584419591   2.636023847652359    2.352963705112033    0.2571666296453987    0.39323003343924245
0.6479017402865387    0.6385795270353324   2.597419364116051    2.5077156353521097    0.26071824364628693    0.20913612197875953
0.63893768811434    0.6244874280193269   2.6460440248327757    2.44649960223422    0.2538452532983335    0.29012365630348746
0.6283137039929424    0.6096901624995725   2.440028956513922    2.5434757286963783    0.19796186039192243    0.13439845948483065
0.6112082254309278    0.5992379131398524   2.4976208891847596    2.461344414739853    0.1178589150069449    0.15045508239659888
0.5986488484022093    0.5859181503343698   2.527755917824216    2.464997983890324    0.1400895452849804    0.15932776251599368
0.5913336521043547    0.5772853306368106   2.5957201923936344    2.398277982611889    0.04960990116933939    0.1019677668076957
0.5862628094891462    0.5611707253122586   2.4113910866688077    2.4925656423386293    0.14856262548450516    0.0332306992885254
0.576137038068467    0.5562629785686561   2.4569154627161702    2.4178553899452417    0.11296159903672542    0.06968243982985722
0.5673794780423251    0.5469943044985338   2.460859712249512    2.4118572940842777    0.07697492226989766    0.035619034377088354
0.5624148683736393    0.5406514873317352   2.4084020232194145    2.415620528256484    0.056540029249295465    0.030258511565570245
0.5533095970665268    0.535190745911805   2.447734041636555    2.3932951174040396    0.058590817165911524    0.022543313448843527
0.5471271265787531    0.5306437351341929   2.4665143324689347    2.4463835397615235    0.027719529634518736    0.007182089501688083
0.5441381836511358    0.5279828131410907   2.44655331607914    2.442549363670961    0.023258440778938905    0.010254300904858127
0.5402516483750297    0.5253925625242095   2.4136721079635994    2.405520991092416    0.02015294995512118    0.009704480210039002
0.5368235219289752    0.5231075243975682   2.446450790624969    2.3977778091745785    0.0135249994494675    0.011514266281178465
0.5328428007734299    0.5210339904031216   2.42136809354404    2.3948099136937073    0.01840145610876398    0.014284848285790908
0.5285171156912367    0.5149013862285526   2.444496501055612    2.4254384918991576    0.008621118502722958    0.00264457167481158
0.5266839336223271    0.512744113312767   2.4430256628308507    2.40475476637564    0.005672344202021229    0.006783143267642622
0.5252029464734952    0.5093858150243612   2.452734042907261    2.409969992792499    0.003460212402747409    0.0016114166385587936
0.524017207153458    0.5081709129439661   2.4160982864198894    2.408836448604183    0.012160886410558014    0.0015458977030657906
0.5205074402294408    0.5063998325633577   2.407519620355521    2.411420794984206    0.011746993387663274    0.0007592400878184691
0.5159941465781855    0.5059815223469527   2.426368661429529    2.415938654013145    0.0032830160226744454    0.0004287781280511993
0.512513954553204    0.5055035944138884   2.401573505410296    2.405772735966451    0.00426220400177435    0.0008730494568949254
0.5109797245197788    0.504653078188986   2.4171409765056096    2.410841716840164    0.0021213157733175336    0.0006429460290426903
0.5091495572317762    0.5035296348397613   2.420183525168176    2.414975908401562    0.0008578649278323525    0.00018848130791404571
0.5083889882607793    0.5031181589276374   2.4171002085139195    2.419046750787598    0.0014592734099236893    8.268720798731977e-05
0.5074997605331587    0.5028255201577485   2.4143053981337297    2.4169861541184297    0.0011129446221591621    7.590895517228802e-05
0.5065871960717968    0.5025114290948616   2.4220588860706598    2.4159236648666704    0.00035004352347645096    7.452149786590923e-05
0.5061924042887034    0.5022083619884269   2.4175827615058334    2.413735595791077    0.0004816960911684376    6.540440849445162e-05
0.5054759318862673    0.0   2.4181957144078057    0.0    0.0004249629918522402    0.0
0.5047414199072765    0.0   2.4129528851598403    0.0    0.0005197853593852386    0.0
0.5038110104259736    0.0   2.412331404607973    0.0    0.0003042444345675577    0.0
0.5029815856637647    0.0   2.419119486818654    0.0    7.978846331369027e-05    0.0
0.502780306424672    0.0   2.4157475774462562    0.0    0.00011956695181147836    0.0
0.5024646203004427    0.0   2.4178597307752767    0.0    4.726569428115113e-05    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
0.0    0.0   0.0    0.0    0.0    0.0
